"nameLast","nameFirst","playerID","Age","year","reliability","mPA","mAB","mR","mH","m2B","m3B","mHR","mRBI","mSB","mCS","mBB","mSO","mIBB","mHBP","mSH","mSF","mGIDP"
"Ortiz","Jose","ortizjo02",24,2001,0.05,206.00,180.00,30.00,50.00,10.00,1.00,6.00,26.00,3.00,1.00,21.00,33.00,1.00,2.00,1.00,2.00,4.00
"Osik","Keith","osikke01",33,2001,0.60,290.00,256.00,28.00,63.00,11.00,1.00,6.00,32.00,3.00,1.00,26.00,41.00,1.00,4.00,2.00,2.00,8.00
"Otanez","Willis","otanewi01",28,2001,0.43,223.00,200.00,29.00,52.00,11.00,1.00,7.00,26.00,2.00,1.00,19.00,40.00,1.00,2.00,1.00,1.00,5.00
"Owens","Eric","owenser01",30,2001,0.81,566.00,513.00,73.00,142.00,22.00,5.00,9.00,58.00,24.00,9.00,44.00,64.00,3.00,4.00,2.00,3.00,14.00
"Ozuna","Pablo","ozunapa01",27,2001,0.10,213.00,187.00,28.00,53.00,10.00,1.00,6.00,25.00,4.00,1.00,19.00,32.00,1.00,2.00,3.00,2.00,4.00
"Pagnozzi","Tom","pagnoto01",39,2001,0.31,200.00,178.00,20.00,44.00,9.00,1.00,5.00,21.00,2.00,1.00,18.00,36.00,1.00,1.00,2.00,1.00,4.00
"Palmer","Dean","palmede01",33,2001,0.86,565.00,497.00,75.00,130.00,23.00,2.00,29.00,93.00,5.00,2.00,54.00,127.00,3.00,6.00,0.00,8.00,12.00
"Palmeiro","Orlando","palmeor01",32,2001,0.75,385.00,327.00,50.00,94.00,18.00,2.00,3.00,35.00,6.00,3.00,43.00,36.00,1.00,4.00,8.00,3.00,6.00
"Palmeiro","Rafael","palmera01",37,2001,0.87,606.00,515.00,86.00,150.00,27.00,2.00,36.00,109.00,4.00,3.00,81.00,74.00,11.00,4.00,0.00,6.00,12.00
"Paquette","Craig","paquecr01",32,2001,0.70,427.00,389.00,52.00,100.00,22.00,2.00,16.00,64.00,5.00,2.00,29.00,83.00,1.00,2.00,2.00,5.00,9.00
"Parent","Mark","parenma01",40,2001,0.24,200.00,178.00,22.00,45.00,8.00,1.00,5.00,24.00,3.00,1.00,18.00,37.00,1.00,1.00,1.00,2.00,4.00
"Patterson","Corey","patteco01",22,2001,0.16,224.00,196.00,33.00,53.00,10.00,1.00,8.00,26.00,4.00,2.00,22.00,39.00,1.00,2.00,2.00,2.00,4.00
"Paul","Josh","pauljo01",26,2001,0.28,241.00,215.00,36.00,60.00,11.00,2.00,6.00,29.00,4.00,1.00,21.00,42.00,1.00,2.00,2.00,1.00,6.00
"Payton","Jay","paytoja01",29,2001,0.70,465.00,423.00,57.00,121.00,21.00,1.00,14.00,55.00,6.00,8.00,32.00,60.00,1.00,3.00,1.00,6.00,8.00
"Pena","Angel","penaan01",26,2001,0.33,214.00,190.00,27.00,49.00,10.00,1.00,7.00,29.00,2.00,1.00,20.00,36.00,1.00,1.00,1.00,2.00,6.00
"Pena","Elvis","penael01",27,2001,0.04,205.00,180.00,28.00,51.00,10.00,1.00,6.00,26.00,4.00,1.00,20.00,32.00,1.00,2.00,1.00,2.00,6.00
"Pendleton","Terry","pendlte01",41,2001,0.39,200.00,180.00,21.00,47.00,9.00,1.00,5.00,24.00,2.00,1.00,16.00,35.00,1.00,1.00,1.00,2.00,3.00
"Perez","Eduardo","perezed01",32,2001,0.51,255.00,223.00,30.00,61.00,10.00,1.00,7.00,34.00,2.00,1.00,25.00,46.00,1.00,3.00,2.00,2.00,4.00
"Perez","Eddie","perezed02",33,2001,0.62,245.00,220.00,26.00,59.00,13.00,0.00,6.00,30.00,2.00,1.00,18.00,35.00,2.00,3.00,2.00,2.00,6.00
"Perez","Neifi","perezne01",28,2001,0.88,623.00,575.00,84.00,162.00,28.00,9.00,11.00,63.00,6.00,5.00,32.00,59.00,3.00,1.00,9.00,6.00,7.00
"Perez","Robert","perezro01",32,2001,0.27,200.00,180.00,24.00,46.00,8.00,1.00,6.00,24.00,2.00,1.00,15.00,34.00,1.00,2.00,1.00,2.00,5.00
"Perez","Santiago","perezsa01",26,2001,0.21,232.00,201.00,31.00,52.00,10.00,1.00,6.00,25.00,6.00,1.00,25.00,36.00,3.00,2.00,2.00,2.00,5.00
"Perez","Timo","perezti01",26,2001,0.18,227.00,201.00,34.00,57.00,12.00,2.00,7.00,26.00,4.00,2.00,21.00,33.00,1.00,2.00,1.00,2.00,4.00
"Perez","Tomas","perezto03",28,2001,0.40,276.00,248.00,35.00,62.00,13.00,2.00,6.00,30.00,3.00,2.00,24.00,48.00,2.00,1.00,2.00,1.00,6.00
"Perry","Chan","perrych01",29,2001,0.06,207.00,183.00,27.00,48.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,35.00,1.00,2.00,1.00,2.00,5.00
"Perry","Herb","perryhe01",32,2001,0.73,449.00,401.00,64.00,113.00,25.00,2.00,12.00,60.00,4.00,1.00,31.00,76.00,2.00,10.00,2.00,5.00,15.00
"Petagine","Roberto","petagro01",30,2001,0.16,200.00,172.00,29.00,47.00,9.00,1.00,7.00,24.00,3.00,1.00,24.00,31.00,1.00,1.00,1.00,2.00,4.00
"Petersen","Chris","peterch02",31,2001,0.05,202.00,177.00,26.00,47.00,9.00,1.00,6.00,26.00,3.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Petrick","Ben","petribe01",24,2001,0.49,294.00,253.00,48.00,78.00,15.00,1.00,9.00,39.00,4.00,2.00,33.00,50.00,2.00,3.00,1.00,4.00,4.00
"Phelps","Josh","phelpjo01",23,2001,0.00,200.00,175.00,28.00,50.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,31.00,1.00,2.00,1.00,2.00,4.00
"Phillips","J.R.","philljr01",31,2001,0.23,204.00,182.00,25.00,47.00,10.00,1.00,7.00,26.00,2.00,1.00,18.00,41.00,1.00,2.00,1.00,1.00,4.00
"Phillips","Tony","phillto02",42,2001,0.70,248.00,210.00,34.00,51.00,12.00,1.00,7.00,25.00,4.00,1.00,33.00,46.00,1.00,2.00,1.00,2.00,4.00
"Piatt","Adam","piattad01",25,2001,0.43,291.00,253.00,40.00,74.00,12.00,4.00,9.00,38.00,3.00,2.00,33.00,55.00,1.00,2.00,2.00,1.00,4.00
"Piazza","Mike","piazzmi01",33,2001,0.85,532.00,474.00,83.00,146.00,26.00,1.00,32.00,101.00,3.00,2.00,52.00,69.00,10.00,2.00,0.00,4.00,17.00
"Pickering","Calvin","pickeca01",25,2001,0.19,205.00,177.00,27.00,46.00,9.00,1.00,7.00,26.00,3.00,1.00,25.00,36.00,1.00,1.00,1.00,1.00,5.00
"Pierre","Juan","pierrju01",24,2001,0.48,310.00,277.00,40.00,83.00,9.00,1.00,5.00,35.00,8.00,5.00,25.00,35.00,1.00,2.00,4.00,2.00,5.00
"Pierzynski","A.J.","pierzaj01",25,2001,0.34,250.00,222.00,33.00,65.00,13.00,2.00,7.00,31.00,3.00,1.00,21.00,38.00,1.00,4.00,1.00,2.00,4.00
"Polanco","Placido","polanpl01",26,2001,0.72,399.00,362.00,51.00,107.00,15.00,4.00,7.00,44.00,4.00,4.00,26.00,41.00,1.00,2.00,6.00,3.00,9.00
"Polcovich","Kevin","polcoke01",31,2001,0.37,200.00,176.00,23.00,43.00,10.00,1.00,4.00,21.00,3.00,2.00,17.00,30.00,2.00,3.00,2.00,2.00,5.00
"Polonia","Luis","polonlu01",38,2001,0.74,427.00,387.00,54.00,109.00,19.00,6.00,10.00,40.00,13.00,7.00,30.00,46.00,1.00,2.00,3.00,5.00,5.00
"Porter","Bo","portebo03",29,2001,0.14,210.00,185.00,28.00,48.00,9.00,1.00,6.00,25.00,3.00,1.00,20.00,41.00,1.00,2.00,2.00,1.00,4.00
"Posada","Jorge","posadjo01",30,2001,0.84,556.00,469.00,76.00,127.00,29.00,1.00,21.00,77.00,2.00,2.00,78.00,121.00,7.00,5.00,0.00,4.00,12.00
"Pose","Scott","posesc01",34,2001,0.43,243.00,213.00,34.00,56.00,8.00,1.00,4.00,23.00,5.00,2.00,26.00,40.00,1.00,1.00,1.00,2.00,5.00
"Powell","Dante","powelda01",28,2001,0.10,203.00,177.00,28.00,48.00,11.00,1.00,6.00,25.00,4.00,2.00,21.00,33.00,1.00,2.00,2.00,1.00,4.00
"Pratt","Todd","prattto02",34,2001,0.60,311.00,272.00,44.00,75.00,13.00,1.00,10.00,43.00,3.00,1.00,30.00,56.00,1.00,5.00,2.00,2.00,6.00
"Pride","Curtis","pridecu01",33,2001,0.28,210.00,186.00,30.00,49.00,10.00,1.00,6.00,23.00,4.00,1.00,19.00,40.00,1.00,2.00,1.00,2.00,4.00
"Prince","Tom","princto01",37,2001,0.46,271.00,239.00,31.00,58.00,14.00,1.00,6.00,30.00,3.00,1.00,25.00,53.00,1.00,3.00,3.00,1.00,7.00
"Pritchett","Chris","pritcch01",31,2001,0.30,211.00,189.00,26.00,48.00,8.00,1.00,6.00,23.00,3.00,2.00,18.00,36.00,1.00,1.00,1.00,2.00,5.00
"Quinn","Mark","quinnma01",27,2001,0.71,478.00,434.00,68.00,128.00,28.00,2.00,19.00,71.00,6.00,2.00,36.00,78.00,1.00,3.00,2.00,3.00,9.00
"Radmanovich","Ryan","radmary01",30,2001,0.16,200.00,178.00,25.00,47.00,10.00,1.00,6.00,26.00,3.00,2.00,18.00,37.00,2.00,1.00,2.00,1.00,4.00
"Raines","Tim","raineti01",42,2001,0.60,216.00,184.00,28.00,47.00,8.00,1.00,5.00,26.00,4.00,1.00,28.00,30.00,1.00,1.00,1.00,2.00,5.00
"Ramirez","Alex","ramiral02",27,2001,0.58,330.00,303.00,40.00,81.00,16.00,2.00,11.00,44.00,4.00,1.00,22.00,63.00,2.00,2.00,2.00,1.00,9.00
"Ramirez","Aramis","ramirar01",23,2001,0.67,343.00,308.00,33.00,81.00,16.00,2.00,8.00,42.00,2.00,1.00,24.00,56.00,1.00,5.00,2.00,4.00,7.00
"Ramirez","Julio","ramirju01",24,2001,0.07,202.00,177.00,28.00,49.00,10.00,1.00,6.00,26.00,3.00,2.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Ramirez","Manny","ramirma02",29,2001,0.86,530.00,443.00,94.00,142.00,30.00,2.00,35.00,119.00,3.00,2.00,75.00,104.00,7.00,6.00,0.00,6.00,11.00
"Randa","Joe","randajo01",32,2001,0.86,601.00,544.00,78.00,159.00,28.00,4.00,14.00,80.00,6.00,4.00,43.00,72.00,3.00,5.00,2.00,7.00,14.00
"Reboulet","Jeff","rebouje01",37,2001,0.66,325.00,276.00,43.00,64.00,12.00,1.00,4.00,24.00,3.00,2.00,39.00,54.00,1.00,2.00,6.00,2.00,7.00
"Redman","Tike","redmati01",24,2001,0.07,210.00,185.00,29.00,53.00,10.00,1.00,7.00,26.00,4.00,1.00,20.00,36.00,1.00,2.00,1.00,2.00,4.00
"Redmond","Mike","redmomi01",30,2001,0.69,345.00,305.00,33.00,86.00,14.00,1.00,4.00,33.00,2.00,1.00,27.00,42.00,3.00,7.00,4.00,2.00,9.00
"Reed","Jeff","reedje02",39,2001,0.75,369.00,313.00,41.00,78.00,17.00,1.00,7.00,39.00,2.00,2.00,49.00,75.00,3.00,2.00,2.00,3.00,8.00
"Reese","Pokey","reesepo01",28,2001,0.83,552.00,496.00,74.00,135.00,25.00,5.00,11.00,50.00,24.00,4.00,42.00,80.00,4.00,5.00,4.00,5.00,9.00
"Relaford","Desi","relafde01",28,2001,0.81,475.00,406.00,53.00,98.00,19.00,3.00,6.00,47.00,9.00,3.00,52.00,70.00,5.00,8.00,6.00,3.00,9.00
"Renteria","Edgar","renteed01",26,2001,0.86,587.00,518.00,85.00,147.00,28.00,2.00,12.00,61.00,25.00,10.00,55.00,75.00,2.00,2.00,6.00,6.00,15.00
"Richard","Chris","richach01",27,2001,0.50,320.00,285.00,48.00,78.00,17.00,2.00,14.00,46.00,7.00,4.00,27.00,52.00,3.00,4.00,1.00,3.00,7.00
"Rios","Armando","riosar01",30,2001,0.63,352.00,303.00,52.00,86.00,18.00,3.00,13.00,57.00,6.00,4.00,41.00,59.00,3.00,2.00,2.00,4.00,9.00
"Ripken","Billy","ripkebi01",37,2001,0.17,200.00,177.00,25.00,47.00,9.00,1.00,5.00,23.00,4.00,2.00,18.00,31.00,1.00,2.00,1.00,2.00,4.00
"Ripken Jr.","Cal","ripkeca01",41,2001,0.81,405.00,370.00,49.00,101.00,20.00,1.00,15.00,54.00,1.00,1.00,28.00,47.00,1.00,3.00,1.00,3.00,11.00
"Rivas","Luis","rivaslu01",22,2001,0.21,232.00,204.00,32.00,60.00,12.00,2.00,6.00,29.00,5.00,1.00,20.00,31.00,1.00,2.00,3.00,3.00,5.00
"Rivera","Luis","riverlu01",37,2001,0.20,200.00,178.00,27.00,47.00,9.00,1.00,5.00,23.00,3.00,2.00,18.00,33.00,1.00,1.00,2.00,1.00,4.00
"Rivera","Ruben","riverru01",28,2001,0.80,487.00,424.00,67.00,93.00,19.00,4.00,19.00,58.00,11.00,4.00,52.00,127.00,1.00,7.00,1.00,3.00,8.00
"Roberts","Bip","roberbi01",38,2001,0.45,200.00,177.00,27.00,47.00,10.00,1.00,4.00,20.00,5.00,2.00,19.00,28.00,1.00,2.00,1.00,1.00,4.00
"Roberts","Dave","roberda07",29,2001,0.36,222.00,197.00,32.00,51.00,9.00,1.00,5.00,24.00,7.00,3.00,19.00,31.00,1.00,1.00,3.00,2.00,3.00
"Robertson","Mike","robermi01",31,2001,0.03,200.00,176.00,26.00,48.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,32.00,1.00,2.00,1.00,2.00,4.00
"Robinson","Kerry","robinke02",28,2001,0.01,200.00,176.00,29.00,48.00,9.00,1.00,6.00,25.00,3.00,2.00,19.00,32.00,1.00,2.00,1.00,2.00,4.00
"Rodriguez","Alex","rodrial01",26,2001,0.87,593.00,512.00,111.00,158.00,29.00,2.00,37.00,110.00,19.00,6.00,67.00,102.00,3.00,6.00,1.00,7.00,10.00
"Rodriguez","Henry","rodrihe02",34,2001,0.82,455.00,403.00,58.00,108.00,23.00,1.00,23.00,72.00,2.00,3.00,47.00,102.00,4.00,2.00,0.00,3.00,7.00
"Rodriguez","Ivan","rodriiv01",30,2001,0.84,458.00,427.00,75.00,138.00,26.00,3.00,24.00,80.00,9.00,5.00,25.00,58.00,3.00,2.00,0.00,4.00,18.00
"Rodriguez","Liu","rodrili01",25,2001,0.27,211.00,183.00,25.00,50.00,9.00,2.00,5.00,26.00,3.00,1.00,22.00,30.00,1.00,3.00,2.00,1.00,6.00
"Rolen","Scott","rolensc01",26,2001,0.85,520.00,448.00,84.00,131.00,31.00,4.00,25.00,83.00,9.00,3.00,63.00,99.00,5.00,5.00,0.00,4.00,7.00
"Rolison","Nate","rolisna01",24,2001,0.06,208.00,181.00,27.00,49.00,10.00,1.00,6.00,27.00,3.00,1.00,21.00,33.00,1.00,2.00,1.00,3.00,4.00
"Rollins","Jimmy","rolliji01",23,2001,0.19,228.00,203.00,30.00,60.00,10.00,2.00,6.00,28.00,5.00,1.00,20.00,34.00,1.00,2.00,1.00,2.00,4.00
"Rolls","Damian","rollsda01",24,2001,0.01,202.00,177.00,28.00,51.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,32.00,1.00,2.00,1.00,2.00,4.00
"Romero","Mandy","romerma01",34,2001,0.06,200.00,175.00,26.00,46.00,9.00,1.00,6.00,24.00,3.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Roskos","John","roskojo01",27,2001,0.16,216.00,191.00,25.00,47.00,11.00,1.00,6.00,25.00,3.00,1.00,21.00,40.00,1.00,2.00,1.00,1.00,4.00
"Rossy","Rico","rossyri01",37,2001,0.18,200.00,178.00,26.00,45.00,10.00,1.00,5.00,22.00,3.00,1.00,18.00,32.00,1.00,1.00,2.00,1.00,3.00
"Ryan","Rob","ryanro02",28,2001,0.19,219.00,194.00,29.00,53.00,10.00,2.00,7.00,27.00,3.00,1.00,21.00,38.00,1.00,2.00,1.00,1.00,4.00
"Sadler","Donnie","sadledo01",26,2001,0.54,268.00,239.00,38.00,62.00,12.00,2.00,5.00,28.00,5.00,2.00,19.00,44.00,1.00,2.00,6.00,2.00,4.00
"Saenz","Olmedo","saenzol01",31,2001,0.67,353.00,307.00,51.00,88.00,18.00,2.00,12.00,47.00,3.00,1.00,32.00,57.00,2.00,10.00,1.00,3.00,8.00
"Salmon","Tim","salmoti01",33,2001,0.85,582.00,487.00,87.00,137.00,30.00,2.00,26.00,86.00,2.00,2.00,86.00,111.00,4.00,4.00,0.00,5.00,10.00
"Samuel","Juan","samueju01",41,2001,0.13,200.00,176.00,29.00,44.00,9.00,1.00,6.00,22.00,7.00,4.00,20.00,35.00,1.00,2.00,1.00,1.00,4.00
"Sanchez","Rey","sanchre01",34,2001,0.83,529.00,485.00,67.00,134.00,19.00,3.00,4.00,49.00,7.00,3.00,29.00,61.00,1.00,4.00,8.00,3.00,15.00
"Sanders","Anthony","sandean01",27,2001,0.03,201.00,177.00,28.00,50.00,10.00,1.00,6.00,27.00,3.00,1.00,19.00,32.00,1.00,2.00,1.00,2.00,5.00
"Sanders","Reggie","sandere02",34,2001,0.83,444.00,392.00,64.00,102.00,20.00,4.00,16.00,52.00,19.00,6.00,45.00,92.00,2.00,4.00,2.00,1.00,9.00
"Sanford","Chance","sanfoch01",29,2001,0.09,201.00,179.00,27.00,47.00,9.00,1.00,6.00,26.00,3.00,1.00,18.00,32.00,1.00,2.00,1.00,1.00,4.00
"Santangelo","F.P.","santafp01",34,2001,0.75,321.00,264.00,41.00,62.00,13.00,1.00,4.00,25.00,6.00,3.00,39.00,53.00,1.00,10.00,6.00,2.00,5.00
"Santiago","Benito","santibe01",36,2001,0.72,377.00,340.00,34.00,87.00,18.00,2.00,9.00,47.00,3.00,2.00,30.00,66.00,7.00,2.00,1.00,4.00,11.00
"Sasser","Rob","sassero01",26,2001,0.00,200.00,175.00,27.00,49.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,31.00,1.00,2.00,1.00,2.00,4.00
"Saturria","Luis","saturlu01",25,2001,0.02,203.00,177.00,28.00,49.00,10.00,1.00,6.00,26.00,3.00,1.00,21.00,33.00,1.00,2.00,1.00,2.00,4.00
"Scarsone","Steve","scarsst01",35,2001,0.21,208.00,183.00,23.00,47.00,10.00,1.00,5.00,24.00,3.00,1.00,21.00,40.00,1.00,1.00,1.00,2.00,3.00
"Schneider","Brian","schnebr01",25,2001,0.34,262.00,235.00,28.00,63.00,13.00,1.00,5.00,31.00,3.00,2.00,23.00,44.00,3.00,1.00,1.00,2.00,4.00
"Sefcik","Kevin","sefcike01",30,2001,0.67,310.00,269.00,37.00,73.00,14.00,3.00,4.00,26.00,7.00,3.00,32.00,41.00,1.00,4.00,3.00,2.00,6.00
"Segui","David","seguida01",35,2001,0.85,566.00,509.00,76.00,155.00,34.00,2.00,17.00,79.00,2.00,2.00,49.00,78.00,3.00,1.00,1.00,6.00,15.00
"Seguignol","Fernando","seguife01",26,2001,0.55,299.00,267.00,39.00,74.00,16.00,1.00,13.00,35.00,2.00,1.00,22.00,65.00,1.00,6.00,1.00,3.00,6.00
"Selby","Bill","selbybi01",31,2001,0.17,224.00,200.00,31.00,53.00,10.00,1.00,6.00,27.00,3.00,1.00,19.00,37.00,1.00,2.00,1.00,2.00,5.00
"Servais","Scott","servasc01",34,2001,0.68,282.00,254.00,29.00,62.00,12.00,1.00,6.00,31.00,2.00,1.00,22.00,42.00,4.00,3.00,2.00,1.00,7.00
"Sexson","Richie","sexsori01",27,2001,0.83,556.00,497.00,81.00,136.00,26.00,3.00,29.00,97.00,3.00,2.00,47.00,126.00,1.00,6.00,1.00,5.00,13.00
"Sexton","Chris","sextoch01",30,2001,0.42,266.00,230.00,31.00,58.00,10.00,1.00,5.00,30.00,7.00,3.00,29.00,38.00,2.00,3.00,2.00,2.00,7.00
"Shave","Jon","shavejo01",34,2001,0.28,208.00,185.00,28.00,50.00,10.00,1.00,5.00,25.00,3.00,2.00,18.00,37.00,1.00,2.00,2.00,1.00,3.00
"Sheets","Andy","sheetan01",30,2001,0.61,237.00,211.00,27.00,49.00,9.00,1.00,6.00,29.00,3.00,2.00,19.00,49.00,1.00,1.00,3.00,3.00,5.00
"Sheffield","Gary","sheffga01",33,2001,0.86,572.00,471.00,88.00,143.00,22.00,2.00,31.00,91.00,9.00,5.00,89.00,63.00,7.00,5.00,0.00,7.00,10.00
"Sheldon","Scott","sheldsc01",33,2001,0.38,269.00,239.00,36.00,64.00,15.00,1.00,8.00,34.00,3.00,1.00,23.00,55.00,1.00,2.00,2.00,3.00,5.00
"Shipley","Craig","shiplcr01",38,2001,0.29,200.00,178.00,25.00,47.00,9.00,1.00,5.00,24.00,2.00,2.00,15.00,31.00,1.00,3.00,2.00,2.00,4.00
"Shumpert","Terry","shumpte01",35,2001,0.70,380.00,334.00,62.00,94.00,21.00,5.00,12.00,47.00,10.00,3.00,36.00,56.00,2.00,4.00,2.00,4.00,5.00
"Siddall","Joe","siddajo01",34,2001,0.16,200.00,177.00,24.00,45.00,9.00,1.00,6.00,24.00,3.00,1.00,19.00,38.00,1.00,1.00,2.00,1.00,4.00
"Sierra","Ruben","sierrru01",36,2001,0.31,232.00,210.00,27.00,53.00,9.00,1.00,7.00,29.00,4.00,1.00,19.00,36.00,1.00,1.00,1.00,1.00,5.00
"Silvestri","Dave","silveda01",34,2001,0.07,201.00,178.00,25.00,46.00,9.00,1.00,6.00,24.00,3.00,1.00,18.00,32.00,1.00,2.00,1.00,2.00,5.00
"Simmons","Brian","simmobr01",28,2001,0.33,214.00,192.00,28.00,51.00,8.00,2.00,7.00,29.00,4.00,1.00,19.00,38.00,1.00,1.00,1.00,1.00,4.00
"Simms","Mike","simmsmi01",34,2001,0.35,200.00,174.00,29.00,49.00,10.00,1.00,10.00,32.00,2.00,1.00,21.00,36.00,1.00,2.00,1.00,2.00,4.00
"Simon","Randall","simonra01",26,2001,0.45,224.00,201.00,28.00,59.00,13.00,1.00,6.00,28.00,3.00,2.00,19.00,29.00,4.00,1.00,1.00,2.00,7.00
"Singleton","Chris","singlch01",29,2001,0.80,534.00,487.00,76.00,134.00,26.00,5.00,14.00,66.00,17.00,5.00,33.00,69.00,2.00,2.00,7.00,5.00,8.00
"Sisco","Steve","siscost01",32,2001,0.11,215.00,189.00,29.00,50.00,9.00,1.00,7.00,26.00,3.00,1.00,21.00,34.00,1.00,2.00,1.00,2.00,5.00
"Smith","Bobby","smithbo06",27,2001,0.72,317.00,284.00,36.00,71.00,12.00,1.00,9.00,40.00,4.00,3.00,27.00,78.00,1.00,3.00,1.00,2.00,8.00
"Smith","Mark","smithma03",31,2001,0.56,306.00,272.00,37.00,68.00,13.00,1.00,8.00,37.00,6.00,1.00,27.00,61.00,1.00,3.00,1.00,3.00,4.00
"Snopek","Chris","snopech01",31,2001,0.28,200.00,175.00,26.00,45.00,8.00,1.00,5.00,21.00,3.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,5.00
"Snow","J.T.","snowjt01",33,2001,0.86,580.00,497.00,78.00,135.00,28.00,2.00,19.00,86.00,2.00,3.00,67.00,108.00,5.00,6.00,1.00,9.00,16.00
"Sojo","Luis","sojolu01",36,2001,0.68,375.00,347.00,44.00,92.00,17.00,1.00,8.00,43.00,3.00,1.00,22.00,42.00,2.00,1.00,3.00,2.00,11.00
"Soriano","Alfonso","soriaal01",23,2001,0.20,227.00,202.00,30.00,53.00,11.00,1.00,8.00,27.00,5.00,2.00,19.00,41.00,1.00,2.00,3.00,1.00,4.00
"Sorrento","Paul","sorrepa01",36,2001,0.71,235.00,204.00,25.00,49.00,11.00,1.00,8.00,28.00,2.00,1.00,28.00,58.00,1.00,2.00,0.00,1.00,4.00
"Sosa","Juan","sosaju01",26,2001,0.04,201.00,175.00,28.00,49.00,9.00,1.00,6.00,25.00,3.00,1.00,21.00,32.00,1.00,2.00,1.00,2.00,4.00
"Sosa","Sammy","sosasa01",33,2001,0.88,624.00,544.00,100.00,163.00,26.00,1.00,48.00,121.00,8.00,5.00,72.00,144.00,12.00,2.00,0.00,6.00,14.00
"Spehr","Tim","spehrti01",35,2001,0.46,219.00,186.00,28.00,44.00,9.00,1.00,7.00,26.00,2.00,1.00,25.00,43.00,1.00,4.00,2.00,2.00,4.00
"Spencer","Shane","spencsh01",29,2001,0.68,361.00,323.00,47.00,88.00,16.00,2.00,14.00,50.00,2.00,3.00,29.00,64.00,1.00,3.00,1.00,5.00,5.00
"Spiers","Bill","spierbi01",35,2001,0.81,449.00,394.00,56.00,111.00,21.00,4.00,6.00,46.00,8.00,4.00,49.00,54.00,2.00,2.00,2.00,2.00,10.00
"Spiezio","Scott","spiezsc01",29,2001,0.78,401.00,348.00,51.00,89.00,20.00,1.00,14.00,51.00,2.00,2.00,43.00,57.00,3.00,3.00,3.00,4.00,7.00
"Sprague","Ed","spraged02",34,2001,0.81,405.00,360.00,48.00,89.00,20.00,1.00,16.00,52.00,2.00,2.00,33.00,71.00,3.00,8.00,1.00,3.00,9.00
"Stahoviak","Scott","stahosc01",31,2001,0.05,200.00,176.00,26.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,34.00,1.00,2.00,1.00,2.00,4.00
"Stairs","Matt","stairma01",33,2001,0.86,543.00,466.00,77.00,119.00,25.00,1.00,25.00,85.00,5.00,3.00,69.00,104.00,4.00,3.00,1.00,4.00,9.00
"Stankiewicz","Andy","stankan01",37,2001,0.28,200.00,179.00,22.00,45.00,8.00,1.00,4.00,21.00,3.00,1.00,16.00,35.00,1.00,2.00,1.00,2.00,4.00
"Stanley","Mike","stanlmi02",38,2001,0.82,417.00,353.00,48.00,90.00,17.00,0.00,17.00,56.00,2.00,1.00,54.00,82.00,2.00,5.00,1.00,4.00,7.00
"Steinbach","Terry","steinte01",39,2001,0.71,238.00,213.00,25.00,55.00,11.00,2.00,6.00,28.00,1.00,1.00,22.00,40.00,1.00,2.00,0.00,1.00,7.00
"Stevens","Lee","stevele01",34,2001,0.83,508.00,456.00,65.00,122.00,26.00,2.00,22.00,73.00,2.00,2.00,47.00,110.00,7.00,1.00,0.00,4.00,12.00
"Stewart","Shannon","stewash01",27,2001,0.87,584.00,520.00,93.00,159.00,31.00,3.00,15.00,63.00,26.00,9.00,50.00,74.00,1.00,8.00,3.00,3.00,10.00
"Stinnett","Kelly","stinnke01",31,2001,0.75,364.00,323.00,40.00,78.00,14.00,1.00,13.00,44.00,2.00,2.00,32.00,79.00,4.00,6.00,1.00,2.00,7.00
"Stocker","Kevin","stockke01",31,2001,0.78,433.00,375.00,50.00,92.00,18.00,3.00,5.00,36.00,6.00,5.00,44.00,78.00,1.00,5.00,7.00,2.00,9.00
"Stovall","Da Rond","stovada01",28,2001,0.17,200.00,178.00,27.00,47.00,9.00,1.00,6.00,24.00,3.00,1.00,19.00,38.00,1.00,1.00,1.00,1.00,4.00
"Stowers","Chris","stowech01",27,2001,0.01,200.00,175.00,27.00,49.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,31.00,1.00,2.00,1.00,2.00,4.00
"Strange","Doug","strando01",37,2001,0.33,200.00,179.00,21.00,42.00,9.00,1.00,4.00,21.00,2.00,1.00,16.00,35.00,1.00,1.00,2.00,2.00,5.00
"Strawberry","Darryl","strawda01",39,2001,0.52,207.00,176.00,27.00,46.00,9.00,1.00,10.00,29.00,4.00,2.00,27.00,44.00,2.00,2.00,1.00,1.00,2.00
"Strittmatter","Mark","stritma01",32,2001,0.01,200.00,176.00,26.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,33.00,1.00,2.00,1.00,2.00,4.00
