"nameLast","nameFirst","playerID","Age","year","reliability","mPA","mAB","mR","mH","m2B","m3B","mHR","mRBI","mSB","mCS","mBB","mSO","mIBB","mHBP","mSH","mSF","mGIDP"
"Ordonez","Rey","ordonre01",31,2002,0.80,468.00,420.00,37.00,103.00,21.00,2.00,4.00,43.00,4.00,2.00,36.00,52.00,12.00,2.00,7.00,3.00,13.00
"Orie","Kevin","orieke01",30,2002,0.40,200.00,179.00,23.00,46.00,11.00,1.00,5.00,23.00,2.00,1.00,16.00,34.00,1.00,2.00,1.00,2.00,5.00
"Ortega","Bill","ortegbi01",27,2002,0.02,202.00,180.00,25.00,49.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,34.00,2.00,2.00,1.00,2.00,4.00
"Ortiz","David","ortizda01",27,2002,0.76,421.00,369.00,52.00,95.00,25.00,1.00,14.00,54.00,3.00,1.00,45.00,78.00,5.00,2.00,1.00,4.00,9.00
"Ortiz","Hector","ortizhe01",33,2002,0.51,293.00,265.00,32.00,73.00,13.00,1.00,4.00,26.00,3.00,3.00,21.00,44.00,2.00,3.00,3.00,1.00,6.00
"Ortiz","Jose","ortizjo02",25,2002,0.54,336.00,302.00,50.00,78.00,13.00,1.00,13.00,45.00,5.00,2.00,26.00,53.00,1.00,4.00,2.00,2.00,9.00
"Osik","Keith","osikke01",34,2002,0.60,283.00,252.00,25.00,60.00,10.00,1.00,6.00,31.00,3.00,1.00,23.00,45.00,1.00,5.00,1.00,2.00,6.00
"Otanez","Willis","otanewi01",29,2002,0.36,200.00,181.00,25.00,46.00,10.00,1.00,6.00,23.00,2.00,1.00,15.00,37.00,1.00,2.00,1.00,1.00,4.00
"Overbay","Lyle","overbly01",25,2002,0.01,201.00,178.00,26.00,50.00,10.00,1.00,6.00,25.00,3.00,2.00,18.00,34.00,2.00,2.00,1.00,2.00,4.00
"Owens","Eric","owenser01",31,2002,0.84,481.00,441.00,58.00,117.00,18.00,3.00,7.00,42.00,18.00,8.00,33.00,61.00,3.00,3.00,2.00,2.00,12.00
"Ozuna","Pablo","ozunapa01",28,2002,0.08,203.00,182.00,25.00,50.00,10.00,1.00,6.00,23.00,4.00,1.00,16.00,33.00,1.00,2.00,2.00,1.00,4.00
"Palmer","Dean","palmede01",34,2002,0.82,383.00,340.00,48.00,83.00,16.00,1.00,18.00,57.00,4.00,2.00,35.00,92.00,2.00,5.00,0.00,3.00,6.00
"Palmeiro","Orlando","palmeor01",33,2002,0.75,365.00,314.00,43.00,83.00,17.00,2.00,4.00,31.00,6.00,4.00,35.00,38.00,2.00,4.00,8.00,4.00,5.00
"Palmeiro","Rafael","palmera01",38,2002,0.87,625.00,535.00,83.00,146.00,28.00,1.00,36.00,105.00,3.00,2.00,79.00,81.00,11.00,5.00,0.00,6.00,10.00
"Paquette","Craig","paquecr01",33,2002,0.77,427.00,391.00,50.00,102.00,21.00,1.00,16.00,65.00,4.00,2.00,25.00,83.00,2.00,4.00,3.00,4.00,9.00
"Patterson","Corey","patteco01",23,2002,0.43,277.00,247.00,43.00,62.00,10.00,1.00,9.00,30.00,6.00,2.00,20.00,54.00,1.00,4.00,3.00,3.00,4.00
"Patterson","Jarrod","patteja01",29,2002,0.15,222.00,200.00,29.00,54.00,10.00,2.00,7.00,26.00,3.00,2.00,16.00,35.00,1.00,4.00,1.00,1.00,5.00
"Paul","Josh","pauljo01",27,2002,0.49,285.00,256.00,39.00,69.00,16.00,2.00,7.00,33.00,7.00,2.00,23.00,49.00,1.00,2.00,2.00,2.00,6.00
"Payton","Jay","paytoja01",30,2002,0.77,446.00,411.00,52.00,111.00,20.00,1.00,12.00,47.00,5.00,7.00,25.00,61.00,1.00,5.00,1.00,4.00,10.00
"Pena","Angel","penaan01",27,2002,0.37,229.00,206.00,25.00,51.00,10.00,1.00,6.00,26.00,3.00,1.00,17.00,44.00,1.00,2.00,2.00,2.00,5.00
"Pena","Carlos","penaca01",24,2002,0.23,236.00,208.00,28.00,57.00,12.00,2.00,8.00,32.00,3.00,1.00,24.00,42.00,1.00,2.00,1.00,1.00,4.00
"Pena","Elvis","penael01",28,2002,0.19,225.00,198.00,28.00,52.00,11.00,1.00,6.00,27.00,5.00,1.00,21.00,36.00,1.00,3.00,1.00,2.00,7.00
"Perez","Eduardo","perezed01",33,2002,0.30,210.00,186.00,24.00,51.00,10.00,1.00,6.00,25.00,3.00,1.00,17.00,37.00,1.00,3.00,2.00,2.00,4.00
"Perez","Eddie","perezed02",34,2002,0.49,207.00,187.00,21.00,47.00,10.00,1.00,5.00,21.00,2.00,1.00,13.00,31.00,2.00,3.00,2.00,2.00,4.00
"Perez","Neifi","perezne01",29,2002,0.87,581.00,541.00,76.00,150.00,27.00,8.00,9.00,57.00,7.00,5.00,26.00,61.00,3.00,1.00,8.00,5.00,7.00
"Perez","Robert","perezro01",33,2002,0.08,210.00,188.00,25.00,49.00,10.00,1.00,6.00,23.00,3.00,2.00,17.00,39.00,1.00,2.00,1.00,2.00,4.00
"Perez","Santiago","perezsa01",27,2002,0.38,255.00,223.00,33.00,53.00,9.00,1.00,5.00,23.00,8.00,2.00,27.00,50.00,2.00,2.00,1.00,2.00,4.00
"Perez","Timo","perezti01",27,2002,0.56,335.00,303.00,40.00,79.00,15.00,2.00,8.00,33.00,4.00,5.00,22.00,42.00,1.00,3.00,5.00,2.00,4.00
"Perez","Tomas","perezto03",29,2002,0.53,288.00,262.00,31.00,70.00,14.00,2.00,6.00,33.00,3.00,2.00,20.00,50.00,3.00,3.00,2.00,1.00,5.00
"Perry","Chan","perrych01",30,2002,0.04,201.00,180.00,25.00,46.00,9.00,1.00,6.00,23.00,3.00,1.00,17.00,36.00,1.00,2.00,1.00,1.00,4.00
"Perry","Herb","perryhe01",33,2002,0.77,403.00,364.00,52.00,97.00,24.00,1.00,10.00,48.00,4.00,2.00,26.00,71.00,2.00,9.00,1.00,3.00,13.00
"Petersen","Chris","peterch02",32,2002,0.04,200.00,178.00,25.00,46.00,9.00,1.00,6.00,24.00,3.00,2.00,17.00,34.00,1.00,2.00,1.00,2.00,4.00
"Petrick","Ben","petribe01",25,2002,0.66,358.00,311.00,54.00,86.00,19.00,3.00,12.00,47.00,4.00,3.00,37.00,71.00,4.00,4.00,2.00,4.00,5.00
"Phelps","Josh","phelpjo01",24,2002,0.06,207.00,183.00,28.00,48.00,10.00,1.00,6.00,25.00,4.00,1.00,19.00,36.00,2.00,2.00,1.00,2.00,5.00
"Phillips","Jason","phillja04",26,2002,0.03,204.00,182.00,27.00,49.00,11.00,1.00,6.00,24.00,3.00,2.00,17.00,34.00,2.00,2.00,1.00,2.00,4.00
"Phillips","J.R.","philljr01",32,2002,0.09,200.00,180.00,25.00,47.00,11.00,1.00,6.00,23.00,3.00,1.00,16.00,37.00,1.00,2.00,1.00,1.00,4.00
"Phillips","Tony","phillto02",43,2002,0.55,200.00,175.00,27.00,42.00,9.00,1.00,6.00,21.00,4.00,1.00,21.00,39.00,1.00,2.00,1.00,1.00,3.00
"Piatt","Adam","piattad01",26,2002,0.52,274.00,240.00,32.00,64.00,12.00,3.00,6.00,30.00,2.00,1.00,28.00,56.00,1.00,2.00,2.00,2.00,6.00
"Piazza","Mike","piazzmi01",34,2002,0.85,541.00,484.00,79.00,142.00,26.00,0.00,32.00,93.00,3.00,2.00,51.00,79.00,13.00,3.00,0.00,3.00,18.00
"Pickering","Calvin","pickeca01",26,2002,0.28,231.00,202.00,26.00,53.00,9.00,1.00,8.00,28.00,3.00,1.00,25.00,45.00,1.00,2.00,1.00,1.00,6.00
"Pierre","Juan","pierrju01",25,2002,0.78,563.00,507.00,83.00,162.00,21.00,6.00,5.00,52.00,30.00,12.00,37.00,41.00,2.00,7.00,10.00,2.00,6.00
"Pierzynski","A.J.","pierzaj01",26,2002,0.67,412.00,380.00,52.00,109.00,28.00,2.00,9.00,54.00,3.00,5.00,23.00,61.00,3.00,5.00,1.00,3.00,7.00
"Podsednik","Scott","podsesc01",26,2002,0.02,203.00,181.00,26.00,49.00,10.00,2.00,6.00,27.00,3.00,2.00,17.00,34.00,2.00,2.00,1.00,2.00,5.00
"Polanco","Placido","polanpl01",27,2002,0.81,540.00,495.00,72.00,149.00,23.00,4.00,6.00,46.00,9.00,4.00,28.00,50.00,1.00,4.00,10.00,3.00,15.00
"Polonia","Luis","polonlu01",39,2002,0.68,238.00,218.00,28.00,60.00,11.00,3.00,6.00,21.00,7.00,4.00,15.00,28.00,1.00,1.00,2.00,2.00,3.00
"Porter","Bo","portebo03",30,2002,0.35,250.00,222.00,35.00,55.00,11.00,2.00,6.00,25.00,5.00,3.00,22.00,59.00,1.00,2.00,1.00,3.00,4.00
"Posada","Jorge","posadjo01",31,2002,0.85,541.00,466.00,65.00,124.00,27.00,1.00,20.00,76.00,3.00,3.00,65.00,125.00,8.00,6.00,0.00,4.00,10.00
"Pose","Scott","posesc01",35,2002,0.37,205.00,183.00,27.00,46.00,7.00,1.00,4.00,19.00,4.00,2.00,19.00,36.00,1.00,1.00,1.00,1.00,4.00
"Powell","Dante","powelda01",29,2002,0.09,203.00,181.00,29.00,48.00,10.00,1.00,6.00,23.00,4.00,2.00,17.00,34.00,1.00,2.00,2.00,1.00,4.00
"Pratt","Todd","prattto02",35,2002,0.66,325.00,280.00,38.00,68.00,12.00,1.00,9.00,33.00,3.00,1.00,35.00,70.00,3.00,6.00,2.00,2.00,7.00
"Pride","Curtis","pridecu01",34,2002,0.30,246.00,220.00,29.00,57.00,11.00,2.00,6.00,27.00,5.00,3.00,21.00,50.00,1.00,3.00,1.00,1.00,6.00
"Prince","Tom","princto01",38,2002,0.58,322.00,289.00,33.00,68.00,12.00,1.00,9.00,35.00,4.00,2.00,23.00,61.00,1.00,6.00,2.00,2.00,9.00
"Pritchett","Chris","pritcch01",32,2002,0.14,201.00,180.00,23.00,44.00,9.00,1.00,6.00,21.00,3.00,2.00,16.00,35.00,1.00,2.00,1.00,2.00,4.00
"Pujols","Albert","pujolal01",22,2002,0.74,538.00,470.00,87.00,154.00,36.00,3.00,27.00,97.00,3.00,3.00,55.00,75.00,5.00,7.00,1.00,5.00,15.00
"Punto","Nick","puntoni01",25,2002,0.02,202.00,179.00,26.00,50.00,10.00,1.00,6.00,24.00,3.00,2.00,18.00,33.00,2.00,2.00,1.00,2.00,4.00
"Quinn","Mark","quinnma01",28,2002,0.80,491.00,456.00,63.00,128.00,30.00,2.00,18.00,66.00,8.00,4.00,25.00,79.00,2.00,6.00,2.00,2.00,12.00
"Raines","Tim","raineti01",43,2002,0.46,254.00,220.00,30.00,55.00,12.00,1.00,6.00,26.00,4.00,1.00,29.00,36.00,1.00,1.00,1.00,3.00,6.00
"Raines","Tim","raineti02",23,2002,0.10,214.00,189.00,30.00,51.00,11.00,1.00,6.00,24.00,6.00,1.00,20.00,37.00,2.00,2.00,2.00,1.00,4.00
"Ramirez","Alex","ramiral02",28,2002,0.51,224.00,207.00,26.00,54.00,11.00,2.00,7.00,28.00,3.00,1.00,14.00,44.00,2.00,1.00,1.00,1.00,6.00
"Ramirez","Aramis","ramirar01",24,2002,0.79,555.00,506.00,64.00,146.00,32.00,2.00,23.00,85.00,5.00,3.00,35.00,83.00,3.00,8.00,1.00,5.00,10.00
"Ramirez","Julio","ramirju01",25,2002,0.18,220.00,198.00,26.00,48.00,9.00,1.00,6.00,24.00,5.00,2.00,18.00,44.00,1.00,2.00,1.00,1.00,4.00
"Ramirez","Manny","ramirma02",30,2002,0.86,563.00,479.00,90.00,149.00,31.00,2.00,35.00,115.00,2.00,2.00,72.00,125.00,15.00,8.00,0.00,4.00,9.00
"Randa","Joe","randajo01",33,2002,0.87,584.00,536.00,66.00,148.00,29.00,4.00,13.00,76.00,5.00,3.00,36.00,74.00,3.00,5.00,1.00,6.00,14.00
"Ransom","Cody","ransoco01",26,2002,0.03,204.00,182.00,26.00,48.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,37.00,2.00,2.00,1.00,2.00,4.00
"Reboulet","Jeff","rebouje01",38,2002,0.69,348.00,301.00,44.00,71.00,15.00,1.00,4.00,28.00,3.00,2.00,38.00,62.00,1.00,2.00,6.00,1.00,7.00
"Redman","Tike","redmati01",25,2002,0.38,267.00,244.00,28.00,64.00,12.00,2.00,6.00,24.00,6.00,5.00,18.00,48.00,1.00,2.00,1.00,2.00,5.00
"Redmond","Mike","redmomi01",31,2002,0.68,302.00,268.00,30.00,74.00,11.00,1.00,5.00,28.00,2.00,1.00,23.00,37.00,4.00,6.00,3.00,2.00,8.00
"Reed","Jeff","reedje02",40,2002,0.63,228.00,198.00,23.00,46.00,10.00,1.00,4.00,22.00,2.00,1.00,26.00,49.00,2.00,2.00,1.00,1.00,5.00
"Reese","Pokey","reesepo01",29,2002,0.85,495.00,449.00,59.00,113.00,22.00,4.00,10.00,42.00,24.00,4.00,33.00,79.00,4.00,5.00,4.00,4.00,7.00
"Relaford","Desi","relafde01",29,2002,0.79,420.00,362.00,49.00,92.00,21.00,2.00,7.00,43.00,11.00,3.00,42.00,70.00,4.00,9.00,4.00,3.00,7.00
"Renteria","Edgar","renteed01",27,2002,0.86,539.00,481.00,67.00,130.00,25.00,2.00,12.00,58.00,19.00,7.00,43.00,72.00,3.00,3.00,6.00,6.00,14.00
"Richard","Chris","richach01",28,2002,0.75,495.00,442.00,69.00,118.00,28.00,3.00,17.00,61.00,11.00,8.00,40.00,88.00,4.00,7.00,2.00,4.00,12.00
"Riggs","Adam","riggsad01",30,2002,0.14,219.00,197.00,25.00,50.00,10.00,1.00,6.00,24.00,4.00,2.00,18.00,38.00,1.00,2.00,1.00,1.00,5.00
"Rios","Armando","riosar01",31,2002,0.74,406.00,359.00,51.00,96.00,20.00,4.00,15.00,59.00,6.00,4.00,40.00,77.00,5.00,1.00,2.00,4.00,7.00
"Ripken Jr.","Cal","ripkeca01",42,2002,0.81,492.00,453.00,52.00,115.00,22.00,0.00,17.00,66.00,2.00,2.00,27.00,64.00,2.00,4.00,2.00,6.00,15.00
"Rivas","Luis","rivaslu01",23,2002,0.74,516.00,465.00,62.00,130.00,21.00,5.00,8.00,47.00,22.00,7.00,36.00,78.00,1.00,5.00,5.00,5.00,12.00
"Rivera","Juan","riverju01",24,2002,0.02,202.00,179.00,26.00,49.00,10.00,1.00,6.00,25.00,4.00,1.00,18.00,32.00,2.00,2.00,1.00,2.00,4.00
"Rivera","Mike","rivermi02",26,2002,0.05,206.00,184.00,27.00,51.00,11.00,1.00,6.00,25.00,3.00,1.00,17.00,34.00,2.00,2.00,1.00,2.00,4.00
"Rivera","Ruben","riverru01",29,2002,0.80,393.00,350.00,50.00,79.00,16.00,3.00,15.00,44.00,9.00,4.00,34.00,108.00,1.00,7.00,0.00,2.00,8.00
"Roberts","Brian","roberbr01",25,2002,0.55,346.00,316.00,48.00,84.00,16.00,3.00,6.00,31.00,11.00,3.00,22.00,49.00,1.00,2.00,3.00,3.00,5.00
"Roberts","Dave","roberda07",30,2002,0.33,208.00,188.00,28.00,48.00,9.00,1.00,5.00,22.00,6.00,3.00,16.00,32.00,1.00,1.00,2.00,1.00,3.00
"Robinson","Kerry","robinke02",29,2002,0.46,304.00,272.00,45.00,75.00,12.00,2.00,6.00,30.00,10.00,3.00,22.00,41.00,1.00,3.00,4.00,3.00,4.00
"Rodriguez","Alex","rodrial01",27,2002,0.87,633.00,546.00,113.00,166.00,31.00,1.00,40.00,113.00,16.00,4.00,68.00,116.00,5.00,10.00,1.00,8.00,12.00
"Rodriguez","Henry","rodrihe02",35,2002,0.73,245.00,221.00,29.00,58.00,13.00,1.00,11.00,34.00,2.00,2.00,21.00,57.00,2.00,2.00,0.00,1.00,4.00
"Rodriguez","Ivan","rodriiv01",31,2002,0.83,474.00,444.00,73.00,138.00,25.00,2.00,25.00,75.00,11.00,5.00,23.00,67.00,4.00,3.00,0.00,4.00,17.00
"Rodriguez","Liu","rodrili01",26,2002,0.22,200.00,176.00,23.00,47.00,8.00,2.00,5.00,24.00,3.00,1.00,18.00,30.00,1.00,3.00,2.00,1.00,5.00
"Rolen","Scott","rolensc01",27,2002,0.85,581.00,506.00,85.00,144.00,34.00,3.00,25.00,90.00,12.00,3.00,60.00,114.00,6.00,8.00,0.00,7.00,7.00
"Rolison","Nate","rolisna01",25,2002,0.05,202.00,178.00,25.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,18.00,34.00,2.00,2.00,1.00,3.00,4.00
"Rollins","Jimmy","rolliji01",24,2002,0.76,566.00,512.00,76.00,146.00,24.00,8.00,12.00,50.00,31.00,5.00,41.00,84.00,2.00,3.00,6.00,4.00,5.00
"Rolls","Damian","rollsda01",25,2002,0.51,325.00,299.00,43.00,81.00,15.00,2.00,6.00,28.00,11.00,4.00,21.00,57.00,1.00,2.00,2.00,1.00,6.00
"Roskos","John","roskojo01",28,2002,0.12,203.00,181.00,23.00,44.00,10.00,1.00,5.00,23.00,3.00,1.00,18.00,38.00,1.00,2.00,1.00,1.00,4.00
"Rowand","Aaron","rowanaa01",25,2002,0.38,274.00,237.00,37.00,67.00,12.00,1.00,8.00,35.00,7.00,2.00,26.00,47.00,1.00,5.00,4.00,2.00,5.00
"Ryan","Rob","ryanro02",29,2002,0.18,207.00,186.00,25.00,48.00,9.00,1.00,6.00,24.00,3.00,1.00,17.00,41.00,1.00,2.00,1.00,1.00,3.00
"Sadler","Donnie","sadledo01",27,2002,0.61,317.00,283.00,42.00,64.00,13.00,1.00,5.00,23.00,8.00,4.00,23.00,54.00,1.00,3.00,6.00,2.00,5.00
"Saenz","Olmedo","saenzol01",32,2002,0.75,395.00,348.00,48.00,89.00,22.00,2.00,12.00,45.00,2.00,1.00,29.00,70.00,2.00,14.00,1.00,3.00,9.00
"Salmon","Tim","salmoti01",34,2002,0.85,558.00,473.00,71.00,119.00,26.00,2.00,21.00,65.00,5.00,3.00,76.00,116.00,4.00,6.00,0.00,3.00,11.00
"Sanchez","Alex","sanchal03",26,2002,0.23,236.00,212.00,29.00,55.00,11.00,2.00,6.00,25.00,8.00,3.00,20.00,40.00,1.00,2.00,1.00,1.00,4.00
"Sanchez","Rey","sanchre01",35,2002,0.85,545.00,504.00,60.00,137.00,19.00,4.00,3.00,43.00,9.00,3.00,23.00,59.00,1.00,4.00,10.00,4.00,16.00
"Sandberg","Jared","sandbja01",24,2002,0.38,274.00,246.00,31.00,62.00,13.00,1.00,6.00,32.00,4.00,1.00,22.00,58.00,1.00,3.00,2.00,1.00,5.00
"Sanders","Anthony","sandean01",28,2002,0.09,210.00,188.00,26.00,50.00,11.00,1.00,6.00,26.00,3.00,1.00,18.00,35.00,1.00,2.00,1.00,1.00,4.00
"Sanders","Deion","sandede02",35,2002,0.26,242.00,217.00,27.00,52.00,10.00,1.00,6.00,24.00,5.00,4.00,18.00,38.00,1.00,3.00,3.00,1.00,5.00
"Sanders","Reggie","sandere02",35,2002,0.82,486.00,434.00,69.00,110.00,23.00,3.00,22.00,65.00,20.00,8.00,43.00,109.00,4.00,5.00,2.00,2.00,7.00
"Sanford","Chance","sanfoch01",30,2002,0.02,200.00,178.00,25.00,48.00,9.00,1.00,6.00,25.00,3.00,2.00,17.00,34.00,1.00,2.00,1.00,2.00,4.00
"Santangelo","F.P.","santafp01",35,2002,0.64,262.00,219.00,34.00,51.00,11.00,1.00,4.00,23.00,6.00,3.00,29.00,48.00,1.00,8.00,4.00,2.00,4.00
"Santiago","Benito","santibe01",37,2002,0.80,485.00,445.00,40.00,112.00,22.00,3.00,9.00,51.00,4.00,3.00,29.00,83.00,5.00,3.00,3.00,5.00,15.00
"Santos","Angel","santoan01",23,2002,0.07,210.00,186.00,27.00,50.00,11.00,1.00,6.00,25.00,3.00,1.00,19.00,37.00,2.00,2.00,1.00,2.00,5.00
"Saturria","Luis","saturlu01",26,2002,0.04,203.00,180.00,26.00,48.00,10.00,1.00,6.00,25.00,4.00,1.00,18.00,35.00,2.00,2.00,1.00,2.00,4.00
"Scarsone","Steve","scarsst01",36,2002,0.16,200.00,178.00,21.00,45.00,10.00,1.00,5.00,22.00,3.00,1.00,17.00,40.00,1.00,2.00,1.00,2.00,3.00
"Schneider","Brian","schnebr01",26,2002,0.38,236.00,211.00,24.00,57.00,12.00,1.00,5.00,27.00,3.00,2.00,20.00,38.00,3.00,2.00,1.00,2.00,3.00
"Seabol","Scott","seabosc01",27,2002,0.00,200.00,178.00,25.00,48.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,33.00,2.00,2.00,1.00,2.00,4.00
"Sefcik","Kevin","sefcike01",31,2002,0.54,218.00,194.00,24.00,50.00,11.00,2.00,3.00,18.00,5.00,2.00,19.00,30.00,1.00,2.00,2.00,1.00,4.00
"Segui","David","seguida01",36,2002,0.83,437.00,391.00,56.00,115.00,25.00,1.00,12.00,56.00,2.00,2.00,39.00,68.00,4.00,3.00,1.00,3.00,10.00
"Seguignol","Fernando","seguife01",27,2002,0.53,244.00,219.00,27.00,57.00,12.00,1.00,9.00,28.00,2.00,1.00,16.00,56.00,2.00,6.00,1.00,2.00,6.00
"Selby","Bill","selbybi01",32,2002,0.37,255.00,230.00,29.00,58.00,13.00,1.00,6.00,29.00,3.00,1.00,18.00,41.00,2.00,3.00,2.00,2.00,4.00
"Servais","Scott","servasc01",35,2002,0.50,221.00,200.00,22.00,51.00,9.00,1.00,5.00,23.00,2.00,1.00,16.00,36.00,3.00,3.00,1.00,1.00,4.00
"Sexson","Richie","sexsori01",28,2002,0.86,594.00,535.00,81.00,142.00,25.00,3.00,33.00,101.00,3.00,3.00,49.00,148.00,3.00,6.00,0.00,4.00,15.00
"Sexton","Chris","sextoch01",31,2002,0.36,212.00,187.00,24.00,46.00,8.00,1.00,4.00,23.00,6.00,3.00,20.00,32.00,2.00,2.00,2.00,1.00,6.00
"Shave","Jon","shavejo01",35,2002,0.17,200.00,178.00,24.00,47.00,9.00,1.00,5.00,23.00,3.00,1.00,16.00,36.00,1.00,3.00,2.00,1.00,3.00
"Sheets","Andy","sheetan01",31,2002,0.59,289.00,260.00,26.00,57.00,12.00,1.00,5.00,29.00,3.00,1.00,19.00,57.00,1.00,1.00,6.00,3.00,4.00
"Sheffield","Gary","sheffga01",34,2002,0.86,570.00,484.00,86.00,142.00,23.00,2.00,31.00,87.00,8.00,5.00,77.00,69.00,8.00,4.00,0.00,5.00,11.00
"Sheldon","Scott","sheldsc01",34,2002,0.50,277.00,252.00,33.00,62.00,14.00,1.00,8.00,31.00,3.00,2.00,18.00,63.00,1.00,2.00,2.00,3.00,5.00
"Shinjo","Tsuyoshi","shinjts01",30,2002,0.65,419.00,380.00,47.00,101.00,21.00,1.00,11.00,52.00,5.00,4.00,28.00,68.00,3.00,6.00,3.00,2.00,8.00
"Shumpert","Terry","shumpte01",36,2002,0.74,362.00,323.00,54.00,90.00,19.00,5.00,9.00,40.00,13.00,3.00,28.00,58.00,2.00,5.00,3.00,3.00,4.00
"Sierra","Ruben","sierrru01",37,2002,0.64,391.00,359.00,51.00,97.00,19.00,1.00,18.00,58.00,4.00,1.00,25.00,61.00,1.00,1.00,1.00,5.00,11.00
"Silvestri","Dave","silveda01",35,2002,0.03,200.00,178.00,24.00,46.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,34.00,1.00,2.00,1.00,2.00,4.00
"Simmons","Brian","simmobr01",29,2002,0.45,258.00,233.00,27.00,55.00,11.00,2.00,7.00,28.00,4.00,1.00,20.00,50.00,1.00,2.00,1.00,2.00,4.00
"Simms","Mike","simmsmi01",35,2002,0.00,200.00,178.00,25.00,47.00,9.00,1.00,6.00,24.00,3.00,2.00,17.00,35.00,1.00,2.00,1.00,2.00,4.00
"Simon","Randall","simonra01",27,2002,0.63,337.00,309.00,38.00,91.00,18.00,2.00,8.00,42.00,3.00,2.00,23.00,43.00,4.00,2.00,1.00,2.00,10.00
"Singleton","Chris","singlch01",30,2002,0.83,472.00,432.00,63.00,119.00,23.00,5.00,11.00,53.00,15.00,7.00,25.00,66.00,2.00,2.00,9.00,4.00,7.00
"Sisco","Steve","siscost01",33,2002,0.09,203.00,182.00,25.00,46.00,9.00,1.00,6.00,23.00,3.00,1.00,17.00,34.00,1.00,2.00,1.00,1.00,4.00
"Smith","Bobby","smithbo06",28,2002,0.56,230.00,208.00,24.00,48.00,9.00,1.00,6.00,26.00,3.00,2.00,18.00,59.00,1.00,2.00,1.00,1.00,6.00
"Smith","Jason","smithja05",25,2002,0.00,200.00,177.00,26.00,49.00,10.00,1.00,6.00,25.00,3.00,2.00,18.00,34.00,2.00,2.00,1.00,2.00,4.00
"Smith","Mark","smithma03",32,2002,0.62,332.00,296.00,39.00,74.00,16.00,2.00,9.00,35.00,3.00,2.00,29.00,65.00,1.00,3.00,1.00,3.00,5.00
"Snow","J.T.","snowjt01",34,2002,0.84,437.00,376.00,54.00,98.00,19.00,1.00,13.00,56.00,1.00,2.00,48.00,92.00,7.00,6.00,1.00,6.00,9.00
"Sojo","Luis","sojolu01",37,2002,0.64,274.00,253.00,29.00,63.00,13.00,1.00,6.00,30.00,3.00,1.00,16.00,35.00,2.00,2.00,2.00,1.00,7.00
"Soriano","Alfonso","soriaal01",24,2002,0.73,512.00,473.00,66.00,128.00,28.00,2.00,16.00,61.00,29.00,9.00,29.00,99.00,1.00,3.00,3.00,4.00,6.00
"Sorrento","Paul","sorrepa01",37,2002,0.47,200.00,176.00,23.00,43.00,9.00,1.00,6.00,23.00,2.00,1.00,20.00,48.00,1.00,2.00,1.00,1.00,3.00
"Sosa","Juan","sosaju01",27,2002,0.03,200.00,177.00,26.00,48.00,9.00,1.00,6.00,24.00,3.00,1.00,18.00,34.00,2.00,2.00,1.00,2.00,4.00
"Sosa","Sammy","sosasa01",34,2002,0.88,626.00,538.00,102.00,160.00,29.00,3.00,47.00,119.00,4.00,4.00,76.00,145.00,21.00,4.00,0.00,8.00,10.00
"Spehr","Tim","spehrti01",36,2002,0.32,200.00,175.00,25.00,42.00,9.00,1.00,7.00,24.00,3.00,1.00,18.00,41.00,1.00,4.00,1.00,2.00,3.00
"Spencer","Shane","spencsh01",30,2002,0.74,383.00,346.00,46.00,90.00,17.00,2.00,12.00,49.00,4.00,3.00,27.00,71.00,1.00,4.00,1.00,5.00,5.00
"Spiers","Bill","spierbi01",36,2002,0.71,243.00,217.00,26.00,59.00,10.00,2.00,3.00,24.00,4.00,2.00,23.00,30.00,2.00,1.00,1.00,1.00,5.00
"Spiezio","Scott","spiezsc01",30,2002,0.80,486.00,434.00,57.00,111.00,26.00,3.00,16.00,57.00,4.00,2.00,41.00,72.00,4.00,5.00,2.00,4.00,7.00
"Spivey","Junior","spiveju01",27,2002,0.45,298.00,258.00,44.00,69.00,12.00,3.00,8.00,35.00,5.00,1.00,30.00,59.00,1.00,3.00,5.00,2.00,5.00
"Sprague","Ed","spraged02",35,2002,0.74,283.00,251.00,31.00,64.00,14.00,1.00,10.00,36.00,2.00,2.00,23.00,52.00,3.00,6.00,1.00,2.00,5.00
"Stairs","Matt","stairma01",34,2002,0.84,458.00,396.00,58.00,95.00,21.00,1.00,19.00,65.00,3.00,3.00,54.00,94.00,5.00,4.00,1.00,3.00,6.00
"Stanley","Mike","stanlmi02",39,2002,0.70,233.00,202.00,25.00,50.00,10.00,0.00,8.00,29.00,1.00,1.00,25.00,46.00,1.00,3.00,1.00,2.00,4.00
"Steinbach","Terry","steinte01",40,2002,0.49,200.00,179.00,21.00,47.00,9.00,2.00,4.00,22.00,2.00,1.00,17.00,33.00,1.00,2.00,1.00,1.00,4.00
"Stevens","Lee","stevele01",35,2002,0.85,564.00,503.00,67.00,127.00,30.00,2.00,22.00,78.00,3.00,2.00,53.00,132.00,9.00,3.00,0.00,5.00,14.00
