system,year,mlbam_id,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
Marcel,2007,,,272.0,30.0,69.0,14.0,2.0,4.0,28.0,2.0,2.0,23.0,42.0,4.0,1.0,3.0,2.0,7.0
Marcel,2007,,,524.0,71.0,145.0,23.0,5.0,6.0,51.0,19.0,7.0,50.0,59.0,2.0,4.0,13.0,4.0,11.0
Marcel,2007,,,205.0,37.0,57.0,12.0,1.0,9.0,32.0,3.0,1.0,26.0,43.0,2.0,5.0,0.0,1.0,6.0
Marcel,2007,,,441.0,60.0,124.0,24.0,3.0,13.0,53.0,2.0,2.0,46.0,53.0,4.0,2.0,2.0,4.0,8.0
Marcel,2007,,,286.0,37.0,77.0,17.0,1.0,11.0,48.0,1.0,1.0,27.0,49.0,5.0,2.0,0.0,5.0,10.0
Marcel,2007,,,195.0,27.0,50.0,9.0,2.0,6.0,24.0,3.0,4.0,18.0,34.0,1.0,2.0,3.0,1.0,4.0
Marcel,2007,,,185.0,25.0,48.0,10.0,1.0,5.0,24.0,3.0,1.0,16.0,31.0,1.0,2.0,1.0,1.0,4.0
Marcel,2007,,,390.0,70.0,107.0,17.0,3.0,12.0,46.0,17.0,4.0,39.0,93.0,2.0,14.0,2.0,3.0,9.0
Marcel,2007,,,549.0,79.0,157.0,33.0,3.0,26.0,86.0,11.0,3.0,48.0,83.0,2.0,3.0,0.0,6.0,13.0
Marcel,2007,,,209.0,33.0,54.0,12.0,2.0,7.0,30.0,5.0,1.0,25.0,58.0,1.0,3.0,1.0,2.0,4.0
Marcel,2007,,,180.0,26.0,49.0,10.0,1.0,6.0,24.0,3.0,1.0,17.0,33.0,2.0,2.0,1.0,1.0,5.0
Marcel,2007,,,387.0,51.0,105.0,21.0,2.0,12.0,51.0,2.0,1.0,23.0,63.0,2.0,5.0,0.0,3.0,11.0
Marcel,2007,,,241.0,29.0,57.0,12.0,1.0,6.0,27.0,2.0,2.0,22.0,47.0,1.0,2.0,2.0,2.0,7.0
Marcel,2007,,,417.0,54.0,112.0,24.0,2.0,18.0,65.0,5.0,2.0,35.0,81.0,3.0,4.0,1.0,3.0,11.0
Marcel,2007,,,386.0,63.0,96.0,25.0,3.0,15.0,47.0,6.0,4.0,55.0,107.0,5.0,4.0,2.0,2.0,6.0
Marcel,2007,,,434.0,63.0,112.0,23.0,1.0,13.0,57.0,2.0,2.0,45.0,69.0,3.0,2.0,1.0,4.0,14.0
Marcel,2007,,,185.0,27.0,46.0,10.0,1.0,6.0,22.0,4.0,1.0,15.0,36.0,1.0,1.0,1.0,1.0,4.0
Marcel,2007,,,182.0,25.0,54.0,9.0,1.0,5.0,24.0,3.0,2.0,17.0,33.0,1.0,2.0,2.0,1.0,4.0
Marcel,2007,,,430.0,56.0,119.0,23.0,2.0,19.0,62.0,3.0,1.0,45.0,89.0,2.0,9.0,1.0,4.0,11.0
Marcel,2007,,,198.0,33.0,55.0,10.0,1.0,6.0,24.0,6.0,3.0,25.0,37.0,1.0,2.0,3.0,1.0,4.0
Marcel,2007,,,372.0,56.0,97.0,21.0,3.0,16.0,51.0,3.0,1.0,35.0,111.0,3.0,12.0,0.0,2.0,9.0
Marcel,2007,,,182.0,19.0,46.0,8.0,1.0,3.0,21.0,2.0,1.0,15.0,35.0,1.0,2.0,2.0,2.0,5.0
Marcel,2007,,,183.0,21.0,44.0,9.0,1.0,5.0,23.0,2.0,1.0,15.0,26.0,1.0,1.0,1.0,2.0,4.0
Marcel,2007,,,516.0,64.0,144.0,27.0,5.0,9.0,46.0,6.0,3.0,30.0,62.0,2.0,4.0,7.0,4.0,12.0
Marcel,2007,,,179.0,27.0,49.0,10.0,1.0,6.0,24.0,3.0,1.0,17.0,34.0,2.0,3.0,1.0,1.0,4.0
Marcel,2007,,,480.0,62.0,125.0,26.0,2.0,18.0,74.0,8.0,3.0,37.0,120.0,2.0,5.0,1.0,3.0,18.0
Marcel,2007,,,179.0,25.0,47.0,9.0,1.0,6.0,23.0,3.0,1.0,17.0,35.0,1.0,2.0,1.0,1.0,4.0
Marcel,2007,,,269.0,34.0,69.0,14.0,1.0,8.0,34.0,2.0,3.0,17.0,50.0,1.0,6.0,6.0,3.0,7.0
Marcel,2007,,,527.0,74.0,148.0,33.0,5.0,14.0,59.0,14.0,7.0,44.0,76.0,3.0,6.0,5.0,4.0,10.0
Marcel,2007,,,200.0,28.0,50.0,11.0,2.0,6.0,23.0,4.0,1.0,15.0,35.0,1.0,2.0,2.0,1.0,4.0
Marcel,2007,,,210.0,27.0,51.0,11.0,1.0,7.0,26.0,3.0,1.0,16.0,46.0,1.0,2.0,1.0,1.0,5.0
Marcel,2007,,,251.0,36.0,69.0,10.0,1.0,3.0,19.0,12.0,3.0,17.0,36.0,1.0,1.0,4.0,2.0,4.0
Marcel,2007,,,186.0,27.0,51.0,11.0,1.0,6.0,24.0,4.0,1.0,17.0,34.0,1.0,2.0,1.0,1.0,4.0
Marcel,2007,,,311.0,36.0,77.0,17.0,2.0,6.0,37.0,2.0,2.0,27.0,70.0,2.0,2.0,3.0,3.0,5.0
Marcel,2007,,,179.0,23.0,46.0,10.0,1.0,5.0,22.0,3.0,1.0,16.0,33.0,1.0,3.0,1.0,1.0,6.0
Marcel,2007,,,526.0,90.0,164.0,37.0,3.0,25.0,98.0,16.0,4.0,59.0,98.0,7.0,6.0,0.0,5.0,14.0
Marcel,2007,,,466.0,79.0,130.0,32.0,2.0,12.0,63.0,4.0,2.0,69.0,96.0,1.0,7.0,1.0,7.0,9.0
Marcel,2007,,,212.0,32.0,58.0,12.0,1.0,7.0,30.0,4.0,2.0,21.0,37.0,1.0,3.0,1.0,2.0,4.0
Marcel,2007,,,243.0,35.0,74.0,16.0,2.0,8.0,29.0,4.0,2.0,16.0,43.0,1.0,4.0,1.0,2.0,4.0
Marcel,2007,,,180.0,26.0,49.0,10.0,1.0,6.0,25.0,3.0,1.0,17.0,32.0,2.0,2.0,1.0,2.0,4.0
Marcel,2007,,,314.0,45.0,84.0,16.0,2.0,13.0,46.0,2.0,1.0,23.0,65.0,3.0,4.0,0.0,2.0,8.0
Marcel,2007,,,259.0,38.0,66.0,15.0,1.0,5.0,26.0,10.0,5.0,28.0,33.0,1.0,3.0,3.0,3.0,8.0
Marcel,2007,,,178.0,25.0,48.0,10.0,1.0,6.0,23.0,3.0,1.0,17.0,34.0,1.0,2.0,1.0,2.0,4.0
Marcel,2007,,,595.0,92.0,187.0,37.0,5.0,17.0,86.0,7.0,3.0,45.0,85.0,1.0,2.0,0.0,5.0,18.0
Marcel,2007,,,182.0,25.0,51.0,10.0,1.0,6.0,24.0,3.0,1.0,18.0,34.0,2.0,2.0,1.0,1.0,4.0
Marcel,2007,,,364.0,50.0,95.0,20.0,1.0,11.0,48.0,2.0,3.0,50.0,61.0,3.0,3.0,0.0,4.0,10.0
Marcel,2007,,,178.0,20.0,43.0,9.0,1.0,5.0,20.0,1.0,1.0,19.0,39.0,1.0,1.0,1.0,1.0,6.0
Marcel,2007,,,490.0,70.0,148.0,39.0,2.0,16.0,84.0,9.0,5.0,49.0,92.0,5.0,3.0,1.0,4.0,11.0
Marcel,2007,,,178.0,23.0,46.0,10.0,1.0,6.0,24.0,3.0,1.0,17.0,38.0,1.0,2.0,1.0,2.0,4.0
Marcel,2007,,,271.0,28.0,69.0,12.0,2.0,6.0,33.0,4.0,3.0,21.0,44.0,2.0,2.0,2.0,3.0,5.0
Marcel,2006,,,210.0,50.0,64.0,12.0,1.0,18.0,42.0,3.0,1.0,72.0,30.0,31.0,4.0,0.0,2.0,4.0
Marcel,2006,,,531.0,113.0,178.0,40.0,2.0,35.0,103.0,9.0,3.0,75.0,58.0,14.0,8.0,0.0,5.0,16.0
Marcel,2006,,,481.0,91.0,156.0,39.0,2.0,22.0,78.0,3.0,1.0,90.0,70.0,15.0,5.0,1.0,4.0,13.0
Marcel,2006,,,456.0,79.0,134.0,31.0,3.0,21.0,77.0,6.0,3.0,85.0,80.0,10.0,6.0,1.0,3.0,12.0
Marcel,2006,,,353.0,67.0,101.0,18.0,3.0,18.0,53.0,5.0,2.0,60.0,69.0,2.0,4.0,1.0,2.0,6.0
Marcel,2006,,,500.0,89.0,158.0,29.0,2.0,28.0,95.0,12.0,3.0,53.0,60.0,17.0,7.0,0.0,5.0,17.0
Marcel,2006,,,470.0,81.0,137.0,36.0,2.0,25.0,90.0,3.0,1.0,60.0,110.0,5.0,11.0,1.0,4.0,10.0
Marcel,2006,,,542.0,92.0,157.0,39.0,2.0,35.0,118.0,2.0,0.0,73.0,111.0,7.0,2.0,0.0,6.0,12.0
Marcel,2006,,,509.0,93.0,150.0,31.0,1.0,33.0,106.0,2.0,2.0,70.0,102.0,12.0,7.0,0.0,5.0,17.0
Marcel,2006,,,541.0,100.0,160.0,25.0,2.0,35.0,99.0,18.0,4.0,71.0,115.0,6.0,11.0,0.0,4.0,12.0
Marcel,2006,,,519.0,85.0,152.0,35.0,5.0,26.0,87.0,13.0,3.0,68.0,129.0,5.0,7.0,2.0,5.0,11.0
Marcel,2006,,,544.0,89.0,169.0,35.0,2.0,27.0,100.0,3.0,1.0,57.0,116.0,7.0,4.0,1.0,5.0,17.0
Marcel,2006,,,476.0,76.0,134.0,31.0,2.0,28.0,98.0,1.0,1.0,67.0,110.0,14.0,13.0,0.0,7.0,12.0
Marcel,2006,,,459.0,82.0,124.0,33.0,2.0,30.0,84.0,5.0,4.0,77.0,128.0,8.0,4.0,1.0,4.0,7.0
Marcel,2006,,,534.0,89.0,157.0,37.0,2.0,31.0,86.0,13.0,4.0,68.0,108.0,10.0,6.0,1.0,5.0,11.0
Marcel,2006,,,556.0,91.0,160.0,34.0,3.0,33.0,108.0,4.0,1.0,59.0,110.0,6.0,10.0,0.0,3.0,13.0
Marcel,2006,,,494.0,82.0,151.0,34.0,2.0,23.0,82.0,13.0,4.0,52.0,88.0,2.0,6.0,1.0,4.0,13.0
Marcel,2006,,,526.0,91.0,150.0,35.0,1.0,21.0,87.0,26.0,6.0,95.0,111.0,10.0,4.0,0.0,6.0,8.0
Marcel,2006,,,218.0,31.0,65.0,15.0,1.0,6.0,29.0,5.0,2.0,29.0,35.0,1.0,3.0,1.0,1.0,4.0
Marcel,2006,,,503.0,91.0,127.0,29.0,1.0,34.0,85.0,6.0,2.0,91.0,149.0,10.0,8.0,0.0,2.0,7.0
Marcel,2006,,,407.0,63.0,101.0,16.0,0.0,24.0,71.0,2.0,1.0,81.0,99.0,4.0,14.0,0.0,3.0,8.0
Marcel,2006,,,229.0,36.0,66.0,14.0,1.0,13.0,38.0,3.0,1.0,22.0,43.0,1.0,2.0,1.0,2.0,7.0
Marcel,2006,,,524.0,85.0,156.0,30.0,1.0,22.0,79.0,8.0,4.0,53.0,97.0,1.0,10.0,6.0,3.0,9.0
Marcel,2006,,,321.0,55.0,90.0,22.0,2.0,15.0,59.0,4.0,2.0,41.0,56.0,2.0,5.0,1.0,3.0,7.0
Marcel,2006,,,462.0,76.0,121.0,26.0,1.0,30.0,91.0,2.0,2.0,67.0,120.0,4.0,5.0,1.0,3.0,13.0
Marcel,2006,,,524.0,94.0,150.0,27.0,1.0,28.0,102.0,9.0,3.0,69.0,71.0,5.0,7.0,0.0,6.0,13.0
Marcel,2006,,,247.0,40.0,62.0,14.0,0.0,16.0,43.0,1.0,1.0,40.0,55.0,2.0,4.0,0.0,2.0,5.0
Marcel,2006,,,488.0,72.0,135.0,25.0,3.0,24.0,80.0,7.0,5.0,59.0,86.0,4.0,5.0,2.0,4.0,14.0
Marcel,2006,,,309.0,48.0,92.0,22.0,1.0,14.0,50.0,4.0,2.0,21.0,61.0,3.0,4.0,1.0,2.0,6.0
Marcel,2006,,,512.0,81.0,145.0,31.0,6.0,16.0,76.0,9.0,4.0,86.0,67.0,7.0,4.0,0.0,6.0,12.0
Marcel,2006,,,502.0,85.0,150.0,37.0,3.0,14.0,60.0,15.0,3.0,51.0,87.0,1.0,7.0,5.0,5.0,10.0
Marcel,2006,,,467.0,73.0,120.0,25.0,2.0,28.0,78.0,6.0,3.0,65.0,113.0,3.0,5.0,1.0,3.0,9.0
Marcel,2006,,,353.0,56.0,97.0,16.0,4.0,17.0,51.0,8.0,4.0,37.0,95.0,2.0,10.0,1.0,4.0,7.0
Marcel,2006,,,450.0,72.0,122.0,27.0,1.0,27.0,76.0,2.0,1.0,52.0,92.0,4.0,4.0,1.0,5.0,10.0
Marcel,2006,,,199.0,31.0,57.0,11.0,1.0,9.0,32.0,4.0,1.0,21.0,38.0,2.0,2.0,1.0,1.0,5.0
Marcel,2006,,,459.0,68.0,137.0,28.0,5.0,17.0,73.0,9.0,3.0,37.0,82.0,1.0,7.0,1.0,3.0,11.0
Marcel,2006,,,338.0,52.0,96.0,20.0,2.0,19.0,58.0,2.0,1.0,34.0,89.0,6.0,3.0,1.0,2.0,8.0
Marcel,2006,,,423.0,63.0,118.0,28.0,2.0,14.0,62.0,6.0,5.0,68.0,81.0,5.0,9.0,1.0,2.0,12.0
Marcel,2006,,,403.0,64.0,110.0,24.0,1.0,20.0,72.0,3.0,1.0,64.0,69.0,6.0,2.0,0.0,4.0,10.0
Marcel,2006,,,247.0,35.0,74.0,11.0,2.0,10.0,30.0,4.0,2.0,26.0,41.0,4.0,2.0,2.0,3.0,6.0
Marcel,2006,,,397.0,62.0,112.0,24.0,3.0,16.0,64.0,3.0,1.0,47.0,69.0,3.0,3.0,1.0,4.0,7.0
Marcel,2006,,,433.0,64.0,123.0,27.0,3.0,17.0,60.0,2.0,3.0,46.0,100.0,2.0,4.0,2.0,3.0,10.0
Marcel,2006,,,467.0,70.0,138.0,28.0,1.0,25.0,83.0,1.0,2.0,37.0,64.0,4.0,5.0,0.0,5.0,17.0
Marcel,2006,,,322.0,53.0,81.0,16.0,1.0,20.0,58.0,1.0,1.0,56.0,89.0,8.0,2.0,0.0,3.0,6.0
Marcel,2006,,,479.0,61.0,143.0,31.0,3.0,17.0,62.0,4.0,2.0,40.0,70.0,3.0,5.0,1.0,5.0,10.0
Marcel,2006,,,480.0,72.0,134.0,30.0,4.0,21.0,87.0,11.0,2.0,49.0,87.0,3.0,8.0,1.0,5.0,10.0
Marcel,2006,,,353.0,62.0,96.0,20.0,3.0,15.0,54.0,5.0,2.0,52.0,71.0,5.0,8.0,0.0,2.0,9.0
Marcel,2006,,,591.0,94.0,184.0,31.0,6.0,18.0,76.0,8.0,2.0,42.0,84.0,1.0,2.0,1.0,4.0,14.0
Marcel,2006,,,208.0,28.0,64.0,17.0,1.0,5.0,27.0,3.0,1.0,18.0,37.0,1.0,2.0,1.0,2.0,4.0
Marcel,2006,,,456.0,68.0,129.0,25.0,2.0,20.0,68.0,4.0,1.0,49.0,59.0,2.0,3.0,0.0,4.0,12.0
Marcel,2006,,,285.0,45.0,74.0,14.0,1.0,13.0,42.0,4.0,2.0,39.0,59.0,2.0,3.0,0.0,2.0,8.0
Marcel,2006,,,521.0,87.0,143.0,27.0,5.0,22.0,80.0,26.0,4.0,62.0,86.0,5.0,4.0,3.0,6.0,8.0
Marcel,2006,,,563.0,82.0,158.0,32.0,2.0,24.0,87.0,2.0,2.0,52.0,112.0,3.0,4.0,0.0,5.0,14.0
Marcel,2006,,,365.0,55.0,104.0,21.0,1.0,13.0,48.0,10.0,5.0,44.0,72.0,3.0,4.0,2.0,2.0,9.0
Marcel,2006,,,505.0,66.0,129.0,25.0,2.0,24.0,85.0,2.0,0.0,76.0,134.0,5.0,3.0,0.0,4.0,13.0
Marcel,2006,,,498.0,66.0,146.0,37.0,2.0,19.0,85.0,2.0,1.0,25.0,79.0,1.0,5.0,1.0,5.0,17.0
Marcel,2006,,,505.0,72.0,152.0,29.0,1.0,14.0,68.0,3.0,0.0,43.0,49.0,3.0,5.0,0.0,4.0,19.0
Marcel,2006,,,535.0,83.0,146.0,31.0,2.0,24.0,84.0,6.0,2.0,63.0,101.0,6.0,2.0,0.0,5.0,14.0
Marcel,2006,,,381.0,50.0,99.0,21.0,1.0,24.0,72.0,1.0,1.0,37.0,102.0,4.0,2.0,1.0,4.0,11.0
Marcel,2006,,,242.0,37.0,73.0,11.0,2.0,6.0,27.0,4.0,2.0,20.0,42.0,1.0,3.0,2.0,1.0,4.0
Marcel,2006,,,300.0,43.0,83.0,17.0,1.0,11.0,42.0,2.0,1.0,36.0,57.0,4.0,3.0,0.0,2.0,7.0
Marcel,2006,,,490.0,70.0,131.0,26.0,2.0,24.0,79.0,10.0,2.0,55.0,98.0,7.0,9.0,1.0,4.0,9.0
Marcel,2006,,,503.0,76.0,134.0,33.0,2.0,20.0,69.0,4.0,2.0,69.0,76.0,10.0,6.0,0.0,3.0,14.0
Marcel,2006,,,395.0,62.0,118.0,22.0,5.0,10.0,51.0,6.0,4.0,37.0,63.0,3.0,2.0,2.0,3.0,10.0
Marcel,2006,,,515.0,76.0,148.0,28.0,2.0,23.0,80.0,3.0,2.0,32.0,92.0,4.0,14.0,2.0,5.0,14.0
Marcel,2006,,,515.0,76.0,142.0,33.0,3.0,22.0,80.0,2.0,1.0,47.0,123.0,8.0,11.0,0.0,4.0,14.0
Marcel,2006,,,574.0,98.0,171.0,30.0,3.0,17.0,64.0,14.0,4.0,53.0,98.0,2.0,11.0,8.0,2.0,15.0
Marcel,2006,,,533.0,82.0,142.0,26.0,3.0,33.0,97.0,5.0,4.0,56.0,112.0,7.0,7.0,0.0,5.0,18.0
Marcel,2006,,,517.0,83.0,144.0,33.0,3.0,23.0,90.0,6.0,2.0,50.0,88.0,4.0,6.0,0.0,6.0,18.0
Marcel,2006,,,525.0,76.0,141.0,22.0,0.0,30.0,89.0,1.0,0.0,62.0,91.0,7.0,5.0,0.0,4.0,18.0
Marcel,2006,,,553.0,83.0,155.0,34.0,1.0,26.0,93.0,12.0,4.0,46.0,81.0,4.0,4.0,0.0,7.0,11.0
Marcel,2006,,,437.0,61.0,128.0,25.0,2.0,20.0,66.0,1.0,1.0,30.0,78.0,3.0,5.0,0.0,3.0,11.0
Marcel,2006,,,504.0,68.0,147.0,31.0,1.0,18.0,80.0,2.0,1.0,54.0,72.0,7.0,5.0,1.0,6.0,16.0
Marcel,2006,,,551.0,87.0,160.0,35.0,2.0,20.0,93.0,3.0,1.0,60.0,82.0,4.0,3.0,0.0,6.0,15.0
Marcel,2006,,,431.0,59.0,130.0,25.0,2.0,12.0,55.0,10.0,1.0,51.0,60.0,8.0,2.0,1.0,4.0,8.0
Marcel,2006,,,502.0,69.0,138.0,32.0,3.0,22.0,69.0,3.0,2.0,43.0,69.0,3.0,6.0,1.0,4.0,7.0
Marcel,2006,,,352.0,56.0,101.0,19.0,1.0,9.0,43.0,3.0,3.0,45.0,69.0,2.0,4.0,1.0,4.0,5.0
Marcel,2006,,,477.0,70.0,138.0,32.0,3.0,13.0,63.0,2.0,2.0,52.0,72.0,2.0,5.0,1.0,6.0,14.0
Marcel,2006,,,355.0,50.0,105.0,21.0,1.0,13.0,54.0,3.0,2.0,32.0,46.0,2.0,3.0,0.0,4.0,10.0
Marcel,2006,,,504.0,69.0,142.0,37.0,1.0,15.0,68.0,2.0,1.0,66.0,102.0,7.0,3.0,1.0,4.0,13.0
Marcel,2006,,,245.0,37.0,71.0,16.0,1.0,9.0,32.0,3.0,2.0,21.0,41.0,1.0,3.0,1.0,2.0,5.0
Marcel,2006,,,451.0,66.0,119.0,24.0,0.0,19.0,73.0,2.0,2.0,68.0,92.0,4.0,6.0,0.0,3.0,14.0
Marcel,2006,,,203.0,26.0,61.0,12.0,1.0,6.0,27.0,3.0,1.0,17.0,37.0,1.0,2.0,2.0,1.0,4.0
Marcel,2006,,,224.0,32.0,65.0,14.0,1.0,6.0,33.0,3.0,1.0,24.0,44.0,1.0,2.0,1.0,1.0,8.0
Marcel,2006,,,375.0,57.0,108.0,21.0,2.0,15.0,53.0,2.0,1.0,37.0,79.0,1.0,4.0,1.0,4.0,11.0
Marcel,2006,,,511.0,83.0,147.0,29.0,7.0,17.0,70.0,15.0,6.0,45.0,101.0,1.0,7.0,3.0,3.0,11.0
Marcel,2006,,,452.0,61.0,129.0,29.0,1.0,19.0,79.0,4.0,2.0,41.0,61.0,6.0,4.0,1.0,4.0,13.0
Marcel,2006,,,569.0,83.0,168.0,38.0,2.0,24.0,97.0,6.0,1.0,41.0,70.0,6.0,7.0,0.0,7.0,19.0
Marcel,2006,,,458.0,64.0,126.0,29.0,1.0,19.0,69.0,5.0,2.0,54.0,111.0,5.0,6.0,2.0,3.0,11.0
Marcel,2006,,,546.0,79.0,155.0,32.0,3.0,23.0,81.0,7.0,2.0,43.0,77.0,2.0,4.0,0.0,5.0,15.0
Marcel,2006,,,510.0,79.0,131.0,35.0,4.0,18.0,60.0,10.0,7.0,78.0,131.0,5.0,5.0,3.0,3.0,6.0
Marcel,2006,,,333.0,49.0,87.0,20.0,3.0,14.0,45.0,3.0,1.0,34.0,93.0,2.0,14.0,0.0,2.0,8.0
Marcel,2006,,,542.0,70.0,152.0,31.0,1.0,25.0,86.0,4.0,2.0,40.0,90.0,5.0,4.0,1.0,4.0,13.0
Marcel,2006,,,294.0,37.0,73.0,17.0,1.0,14.0,43.0,2.0,1.0,40.0,97.0,5.0,2.0,1.0,2.0,4.0
Marcel,2006,,,452.0,61.0,126.0,25.0,4.0,14.0,67.0,8.0,1.0,40.0,88.0,2.0,6.0,1.0,5.0,11.0
Marcel,2006,,,183.0,25.0,50.0,11.0,1.0,6.0,24.0,3.0,1.0,17.0,34.0,1.0,2.0,1.0,1.0,4.0
Marcel,2006,,,443.0,67.0,132.0,28.0,3.0,13.0,56.0,3.0,3.0,22.0,62.0,2.0,3.0,5.0,3.0,12.0
Marcel,2006,,,418.0,57.0,121.0,28.0,4.0,8.0,52.0,2.0,2.0,33.0,58.0,1.0,7.0,3.0,4.0,10.0
Marcel,2006,,,218.0,33.0,63.0,11.0,1.0,6.0,26.0,3.0,1.0,19.0,35.0,2.0,3.0,3.0,1.0,7.0
Marcel,2006,,,366.0,51.0,93.0,21.0,2.0,15.0,48.0,2.0,2.0,49.0,91.0,3.0,6.0,2.0,3.0,8.0
Marcel,2006,,,181.0,26.0,49.0,11.0,1.0,6.0,23.0,3.0,1.0,19.0,31.0,1.0,2.0,1.0,1.0,4.0
Marcel,2006,,,178.0,23.0,48.0,11.0,1.0,6.0,24.0,2.0,1.0,18.0,37.0,1.0,2.0,1.0,1.0,3.0
Marcel,2006,,,551.0,96.0,161.0,30.0,5.0,12.0,69.0,17.0,4.0,54.0,68.0,2.0,2.0,2.0,5.0,6.0
Marcel,2006,,,443.0,66.0,128.0,25.0,5.0,10.0,53.0,7.0,7.0,41.0,71.0,1.0,9.0,6.0,4.0,7.0
Marcel,2006,,,430.0,76.0,105.0,19.0,4.0,20.0,62.0,9.0,3.0,58.0,109.0,2.0,6.0,1.0,3.0,8.0
Marcel,2006,,,197.0,30.0,54.0,12.0,1.0,6.0,24.0,4.0,1.0,21.0,36.0,1.0,2.0,1.0,1.0,5.0
Marcel,2006,,,324.0,48.0,88.0,19.0,3.0,13.0,45.0,6.0,2.0,32.0,78.0,5.0,3.0,1.0,2.0,12.0
Marcel,2006,,,472.0,71.0,131.0,30.0,4.0,13.0,55.0,7.0,4.0,49.0,69.0,2.0,5.0,3.0,5.0,11.0
Marcel,2006,,,396.0,61.0,112.0,21.0,4.0,10.0,44.0,3.0,2.0,37.0,59.0,2.0,4.0,4.0,2.0,8.0
Marcel,2006,,,208.0,25.0,59.0,12.0,1.0,7.0,30.0,3.0,1.0,18.0,41.0,1.0,2.0,1.0,2.0,4.0
Marcel,2006,,,179.0,28.0,48.0,10.0,1.0,6.0,23.0,3.0,1.0,18.0,31.0,1.0,3.0,1.0,1.0,4.0
Marcel,2006,,,494.0,71.0,138.0,28.0,4.0,11.0,58.0,13.0,4.0,48.0,75.0,2.0,12.0,2.0,5.0,11.0
Marcel,2006,,,327.0,50.0,95.0,19.0,3.0,11.0,45.0,5.0,2.0,22.0,37.0,1.0,5.0,1.0,4.0,8.0
Marcel,2006,,,179.0,25.0,49.0,10.0,1.0,6.0,24.0,3.0,1.0,17.0,32.0,1.0,2.0,1.0,1.0,4.0
Marcel,2006,,,263.0,33.0,72.0,13.0,3.0,10.0,33.0,3.0,2.0,22.0,57.0,1.0,2.0,2.0,1.0,5.0
Marcel,2006,,,178.0,25.0,49.0,10.0,1.0,6.0,24.0,3.0,1.0,17.0,31.0,1.0,3.0,1.0,1.0,4.0
Marcel,2006,,,529.0,75.0,143.0,32.0,2.0,19.0,69.0,6.0,3.0,56.0,95.0,4.0,5.0,0.0,5.0,16.0
Marcel,2006,,,179.0,27.0,50.0,10.0,1.0,6.0,24.0,3.0,1.0,18.0,31.0,1.0,2.0,1.0,1.0,4.0
Marcel,2006,,,529.0,71.0,149.0,28.0,2.0,22.0,84.0,5.0,3.0,45.0,74.0,9.0,5.0,0.0,6.0,12.0
Marcel,2006,,,197.0,24.0,53.0,11.0,1.0,8.0,28.0,2.0,1.0,17.0,43.0,1.0,2.0,1.0,1.0,4.0
Marcel,2006,,,364.0,52.0,101.0,20.0,1.0,14.0,54.0,2.0,1.0,44.0,55.0,2.0,2.0,1.0,6.0,10.0
Marcel,2006,,,392.0,57.0,100.0,22.0,2.0,17.0,65.0,3.0,1.0,47.0,98.0,2.0,6.0,1.0,3.0,10.0
Marcel,2006,,,435.0,57.0,112.0,24.0,1.0,15.0,62.0,4.0,4.0,66.0,80.0,4.0,2.0,1.0,4.0,9.0
Marcel,2006,,,184.0,27.0,52.0,10.0,1.0,6.0,24.0,3.0,2.0,18.0,31.0,1.0,2.0,1.0,2.0,4.0
Marcel,2006,,,452.0,60.0,121.0,29.0,4.0,20.0,66.0,5.0,2.0,34.0,90.0,1.0,5.0,1.0,4.0,9.0
Marcel,2006,,,340.0,50.0,93.0,21.0,3.0,9.0,44.0,2.0,2.0,36.0,71.0,3.0,5.0,2.0,3.0,5.0
Marcel,2006,,,494.0,76.0,135.0,29.0,4.0,16.0,64.0,11.0,5.0,50.0,107.0,2.0,3.0,3.0,4.0,7.0
Marcel,2006,,,182.0,26.0,51.0,10.0,1.0,6.0,26.0,3.0,1.0,17.0,31.0,1.0,2.0,2.0,1.0,4.0
Marcel,2006,,,445.0,63.0,133.0,24.0,2.0,9.0,50.0,5.0,3.0,42.0,44.0,3.0,6.0,3.0,6.0,11.0
Marcel,2006,,,181.0,28.0,50.0,11.0,1.0,6.0,24.0,3.0,1.0,18.0,31.0,1.0,2.0,1.0,1.0,4.0
Marcel,2006,,,181.0,26.0,50.0,10.0,1.0,6.0,24.0,3.0,1.0,17.0,32.0,1.0,2.0,1.0,1.0,4.0
Marcel,2006,,,456.0,61.0,124.0,28.0,1.0,14.0,61.0,2.0,1.0,48.0,82.0,1.0,8.0,0.0,6.0,13.0
Marcel,2006,,,266.0,37.0,76.0,15.0,1.0,7.0,30.0,2.0,1.0,28.0,38.0,2.0,3.0,2.0,1.0,6.0
Marcel,2006,,,180.0,26.0,50.0,10.0,1.0,6.0,24.0,3.0,1.0,18.0,31.0,1.0,2.0,1.0,1.0,4.0
Marcel,2006,,,370.0,50.0,97.0,17.0,1.0,21.0,60.0,5.0,2.0,27.0,109.0,1.0,5.0,1.0,1.0,8.0
Marcel,2006,,,263.0,37.0,68.0,13.0,1.0,11.0,39.0,3.0,2.0,30.0,52.0,1.0,4.0,1.0,1.0,8.0
Marcel,2006,,,181.0,25.0,50.0,10.0,1.0,6.0,24.0,3.0,1.0,17.0,32.0,1.0,2.0,1.0,1.0,4.0
Marcel,2006,,,480.0,75.0,144.0,25.0,2.0,12.0,55.0,7.0,3.0,33.0,40.0,1.0,9.0,5.0,4.0,13.0
